Cliente/Fornec,Descrição,Espessura,Largura,Compr,Potencial/consumo/mês-Kg,Tipo Material,Família Produto,E-mail,Contato,Fone,e-mail,Representante,Número de Faturamentos - No ANO,Peso Acumulado Faturado - No ANO,Peso Médio Mensal Faturado - No ANO,Dias s/ Compra,Situação, Cliente Prioritário, Preço Médio , Potencial Financeiro, Potencial de Comissão,12/19/2023,2023,12
FORBAL,,,,,,,,compras@forbal.com.br,STHEFANIA,3297-6700,, MACIEL,  -   ,  -   ,  -   ,"6,034",Inativo, sim, - , -, -,,,
FORMA,"CHAPA FF 0,60 NBR6658 OL",0.6,"1,200.00",3000,500,CFF OL ,CHAPA,giomar@formainox.com.br,GIOMAR,3025-9700,, MACIEL,  -   ,  -   ,  -   ,"5,205",Inativo, sim, - , -, -,,,
FORMA,"CHAPA FF 1,50 NBR6658 OL",1.5,"1,200.00",1700,500,CFF OL ,CHAPA,giomar@formainox.com.br,GIOMAR,3025-9700,, MACIEL,  -   ,  -   ,  -   ,"5,205",Inativo, sim, - , -, -,,,
FRAMA,"TIRA ZC BOB 1,25 NBR7008 ZC CR NO REV B",1.25,75.00,,500,TZC BOB,FITA,compras@frama.com.br,MARCELO,4009-1012,, MACIEL,  -   ,  -   ,  -   ,"5,031",Inativo,, - , -, -,,,
G3 PLASTICOS,"TIRA FF BOB 0,90 NBR6658 OL",0.9,44.30,,"1,000",TFF OL BOB,FITA,,,,, MACIEL,  -   ,  -   ,  -   ,"4,999",Inativo, sim, - , -, -,,,
G3 PLASTICOS,"TIRA FF BOB 0,90 NBR6658 OL",0.9,35.00,,"1,000",TFF OL BOB,FITA,,,,, MACIEL,  -   ,  -   ,  -   ,"4,999",Inativo, sim, - , -, -,,,
G3 PLASTICOS,"TIRA FF BOB 1,20 NBR6658 OL",1.2,56.60,,"1,000",TFF OL BOB,FITA,,,,, MACIEL,  -   ,  -   ,  -   ,"4,999",Inativo, sim, - , -, -,,,
G3 PLASTICOS,"TIRA FF BOB 1,50 NBR6658 OL",1.5,38.00,,"1,000",TFF OL BOB,FITA,,,,, MACIEL,  -   ,  -   ,  -   ,"4,999",Inativo, sim, - , -, -,,,
G3 PLASTICOS,"TIRA FF BOB 1,50 NBR6658 OL",1.5,40.00,,"1,000",TFF OL BOB,FITA,,,,, MACIEL,  -   ,  -   ,  -   ,"4,999",Inativo, sim, - , -, -,,,
GAUER,"TIRA FF BOB 0,75 NBR6658 OL",0.75,40.00,,500,TFF OL BOB,FITA,juliano@gauer.ind.br,JULIANO,3220-4105,, Sem Atendimento,  -   ,  -   ,  -   ,"4,836",Inativo,, - , -, -,,,
GAUER,"TIRA FF BOB 0,75 NBR6658 OL",0.75,22.00,,500,TFF OL BOB,FITA,juliano@gauer.ind.br,JULIANO,3220-4105,, Sem Atendimento,  -   ,  -   ,  -   ,"4,836",Inativo,, - , -, -,,,
GAUER,"TIRA FF BOB 0,75 NBR6658 OL",0.75,70.00,,500,TFF OL BOB,FITA,juliano@gauer.ind.br,JULIANO,3220-4105,, Sem Atendimento,  -   ,  -   ,  -   ,"4,836",Inativo,, - , -, -,,,
GAUER,"TIRA FF BOB 1,50 NBR6658 OL",1.5,42.00,,500,TFF OL BOB,FITA,juliano@gauer.ind.br,JULIANO,3220-4105,, Sem Atendimento,  -   ,  -   ,  -   ,"4,836",Inativo,, - , -, -,,,
GAUER,"TIRA FF BOB 1,50 NBR6658 OL",1.5,25.00,,500,TFF OL BOB,FITA,juliano@gauer.ind.br,JULIANO,3220-4105,, Sem Atendimento,  -   ,  -   ,  -   ,"4,836",Inativo,, - , -, -,,,
GAUER AUTOPE,"TIRA FF BOB 0,75 NBR6658 OL",0.75,93.00,,500,TFF OL BOB,FITA,compras@gauer.ind.br,JULIANO,3220-4106,, MACIEL,  -   ,  -   ,  -   ,"4,809",Inativo,, - , -, -,,,
GAUER AUTOPE,"TIRA FF BOB 1,20 NBR6658 OL",1.2,36.00,,500,TFF OL BOB,FITA,compras@gauer.ind.br,JULIANO,3220-4106,, MACIEL,  -   ,  -   ,  -   ,"4,809",Inativo,, - , -, -,,,
GIACOMELLI,"CHAPA GR LTQ 12,50 ASTM A 36",12.5,"1,500.00",3000,"1,000",CG DO LTQ,CHAPA,giacomelli@giacomelli.ind.br,,3212-3099,, HAMILTON,  -   ,  -   ,  -   ,"4,018",Inativo,, - , -, -,,,
GIACOMELLI,"CHAPA GR LTQ 16,00 ASTM A 36",16,"1,500.00",3000,"1,000",CG DO LTQ,CHAPA,giacomelli@giacomelli.ind.br,,3212-3099,, HAMILTON,  -   ,  -   ,  -   ,"4,018",Inativo,, - , -, -,,,
GIJON,"CHAPA FQ 1,80 SAE1008",1.8,"1,200.00",3000,"10,000",CFQ ,CHAPA,compras@gijon.com.br,,3291-9055,, JOCIARA,  -   ,  -   ,  -   ,"4,260",Inativo, sim, - , -, -,,,
GIJON,"CHAPA FQ 2,00 NBR6658",2,"1,200.00",3000,"30,000",CFQ ,CHAPA,compras@gijon.com.br,,3291-9055,, JOCIARA,  -   ,  -   ,  -   ,"4,260",Inativo, sim, - , -, -,,,
GIJON,"CHAPA FQ 4,25 ASTM A 36",4.25,"1,200.00",2200,"30,000",CFQ ,CHAPA,compras@gijon.com.br,,3291-9055,, JOCIARA,  -   ,  -   ,  -   ,"4,260",Inativo, sim, - , -, -,,,
GIJON,"CHAPA GR LTQ  8,00 SAE1008",8,"1,200.00",3000,"200,000",CG DO LTQ,CHAPA,compras@gijon.com.br,,3291-9055,, JOCIARA,  -   ,  -   ,  -   ,"4,260",Inativo, sim, - , -, -,,,
GIJON,"CHAPA GR LTQ 12,50 NBR8300",12.5,"1,200.00",1560,"50,000",CG DO LTQ,CHAPA,compras@gijon.com.br,,3291-9055,, JOCIARA,  -   ,  -   ,  -   ,"4,260",Inativo, sim, - , -, -,,,
GIJON,"CHAPA GR LTQ  6,30 NBR8300",6.3,"1,200.00",3000,"60,000",CG DO LTQ,CHAPA,compras@gijon.com.br,,3291-9055,, JOCIARA,  -   ,  -   ,  -   ,"4,260",Inativo, sim, - , -, -,,,
GIJON,"CHAPA FQ 2,65 NBR6658",2.65,"1,200.00",3000,"1,500",CFQ ,CHAPA,compras@gijon.com.br,,3291-9055,, JOCIARA,  -   ,  -   ,  -   ,"4,260",Inativo, sim, - , -, -,,,
GIJON,"CHAPA GR LTQ  9,50 NBR8300",9.5,"1,200.00",3000,"30,000",CG DO LTQ,CHAPA,compras@gijon.com.br,,3291-9055,, JOCIARA,  -   ,  -   ,  -   ,"4,260",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA ZC 0,80 NBR7008 ZC CR NORM RV B",0.8,"1,000.00",3000,"3,000",CZC,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA FF 1,06 NBR6658 OL",1.06,"1,200.00",3000,"25,000",CFF OL ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA FQ 1,50 NBR6658",1.5,"1,200.00",3000,"25,000",CFQ ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA FF 1,50 NBR6658 OL",1.5,"1,200.00",3000,"25,000",CFF OL ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA FQ 2,00 NBR6658",2,"1,200.00",3000,"25,000",CFQ ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA FQ DEC 2,00 NBR6658 OL",2,"1,200.00",3000,"25,000",CFQ DEC OL,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA FQ 2,65 NBR6658",2.65,"1,000.00",3000,"25,000",CFQ ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA FQ DEC 2,65 NBR6658 OL",2.65,"1,200.00",3000,"25,000",CFQ DEC OL,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA FQ DEC 2,65 NBR6658 OL",2.65,"1,000.00",3000,"25,000",CFQ DEC OL,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA FQ 2,65 NBR6658",2.65,"1,200.00",3000,"25,000",CFQ ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA FQ 4,25 NBR6658",4.25,"1,200.00",3000,"10,000",CFQ ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA FQ 4,75 NBR6658",4.75,"1,200.00",3000,"10,000",CFQ ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA GR LTQ  6,30 NBR8300",6.3,"1,200.00",3000,"10,000",CG DO LTQ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA GR LTQ  8,00 NBR8300",8,"1,200.00",1800,"10,000",CG DO LTQ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA GR LTQ  9,50 NBR8300",9.5,"1,200.00",1800,"10,000",CG DO LTQ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA GR LCG  16,00 NBR 8300",16,"1,500.00",3000,"10,000",CG DO LCG,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA GR LTQ 16,00 ASTM A 36",16,"1,500.00",3000,"10,000",CG DO LTQ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GPANIZ,"CHAPA GR LTQ 19,00 ASTM A 36",19,"1,500.00",3000,"10,000",CG DO LTQ,CHAPA,compra@gpaniz.com.br,RAFAEL,2101-3400,adairc@gpaniz.com.br, MACIEL,  -   ,  -   ,  -   ,"2,826",Inativo, sim, - , -, -,,,
GS,"TIRA FF BOB 0,30 NBR6658 OL",0.3,18.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 0,35 NBR6658 OL",0.35,18.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 0,45 NBR6658 OL",0.45,30.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 0,45 NBR6658 OL",0.45,25.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 0,45 NBR6658 OL",0.45,20.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA ZC BOB 0,95 NBR7008 ZC CR MI REV B",0.95,32.00,,500,TZC BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA ZC BOB 0,95 NBR7008 ZC CR MI REV B",0.95,30.00,,500,TZC BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,06 NBR5915 EP OL",1.06,52.50,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,06 NBR5915 EEP OL",1.06,52.50,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,20 NBR6658 OL",1.2,43.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,20 NBR6658 OL",1.2,38.50,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,20 NBR6658 OL",1.2,14.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,50 NBR6658 OL",1.5,45.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,50 NBR6658 OL",1.5,14.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA ZC BOB 1,55 NBR7008 ZC CR MI REV B",1.55,30.00,,500,TZC BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,90 NBR6658 OL",1.9,70.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,90 NBR6658 OL",1.9,36.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,90 NBR6658 OL",1.9,54.50,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,90 NBR6658 OL",1.9,48.50,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 1,90 NBR6658 OL",1.9,95.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FQ DEC BOB 2,25 NBR6658 OL",2.25,21.00,,500,TFQ DEC BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GS,"TIRA FF BOB 2,25 NBR6658 OL",2.25,21.00,,500,TFF OL BOB,FITA,andre@gsmetalurgica.com.br,ANDRÉ,3224-3550,, JOCIARA,  -   ,  -   ,  -   ,"2,982",Inativo,, - , -, -,,,
GSD IND,"CHAPA GR LCG  25,00 ASTM A 36",25,"2,440.00",6000,"5,000",CG DO LCG,CHAPA,financeiro@quantumrs.com.br,ÂNDREA,3229-3056,, Sem Atendimento,  -   ,  -   ,  -   ,"4,792",Inativo,, - , -, -,,,
GSD IND,"CHAPA GR LCG  31,50 ASTM A 36",31.5,"2,440.00",6000,"5,000",CG DO LCG,CHAPA,financeiro@quantumrs.com.br,ÂNDREA,3229-3056,, Sem Atendimento,  -   ,  -   ,  -   ,"4,792",Inativo,, - , -, -,,,
GSD IND,"CHAPA GR LCG  37,50 ASTM A 36",37.5,"2,000.00",6000,"5,000",CG DO LCG,CHAPA,financeiro@quantumrs.com.br,ÂNDREA,3229-3056,, Sem Atendimento,  -   ,  -   ,  -   ,"4,792",Inativo,, - , -, -,,,
GUARANY,"CHAPA FF 1,50 NBR5915 EP OL",1.5,"1,200.00",3000,"1,000",CFF OL ,CHAPA,vanderlea@miguarany.com.br,VANDERLEA,3222-7666,, MACIEL,  -   ,  -   ,  -   ,"3,344",Inativo, sim, - , -, -,,,
GUARANY,"CHAPA FF 1,50 NBR5915 EM OL",1.5,"1,200.00",3000,"1,000",CFF OL ,CHAPA,vanderlea@miguarany.com.br,VANDERLEA,3222-7666,, MACIEL,  -   ,  -   ,  -   ,"3,344",Inativo, sim, - , -, -,,,
GUARANY,"CHAPA FF 1,50 SAE1010/20 OL",1.5,"1,200.00",3000,"1,000",CFF OL ,CHAPA,vanderlea@miguarany.com.br,VANDERLEA,3222-7666,, MACIEL,  -   ,  -   ,  -   ,"3,344",Inativo, sim, - , -, -,,,
GUARANY,"CHAPA FF 1,90 NBR5915 EM OL",1.9,"1,200.00",3000,"1,000",CFF OL ,CHAPA,vanderlea@miguarany.com.br,VANDERLEA,3222-7666,, MACIEL,  -   ,  -   ,  -   ,"3,344",Inativo, sim, - , -, -,,,
GUARANY,"CHAPA FF 1,90 NBR5915 EEP OL",1.9,"1,200.00",3000,"1,000",CFF OL ,CHAPA,vanderlea@miguarany.com.br,VANDERLEA,3222-7666,, MACIEL,  -   ,  -   ,  -   ,"3,344",Inativo, sim, - , -, -,,,
GUARANY,"CHAPA FQ DEC 2,65 NBR6658 OL",2.65,"1,200.00",3000,"1,000",CFQ DEC OL,CHAPA,vanderlea@miguarany.com.br,VANDERLEA,3222-7666,, MACIEL,  -   ,  -   ,  -   ,"3,344",Inativo, sim, - , -, -,,,
GUARANY,"CHAPA FQ 2,65 SAE1010",2.65,"1,200.00",3000,"1,000",CFQ ,CHAPA,vanderlea@miguarany.com.br,VANDERLEA,3222-7666,, MACIEL,  -   ,  -   ,  -   ,"3,344",Inativo, sim, - , -, -,,,
GUARANY,"CHAPA FQ 3,75 NBR6658",3.75,"1,200.00",3000,"1,000",CFQ ,CHAPA,vanderlea@miguarany.com.br,VANDERLEA,3222-7666,, MACIEL,  -   ,  -   ,  -   ,"3,344",Inativo, sim, - , -, -,,,
GUARANY,"CHAPA FQ DEC 4,75 NBR6658 OL",4.75,"1,200.00",3000,"1,000",CFQ DEC OL,CHAPA,vanderlea@miguarany.com.br,VANDERLEA,3222-7666,, MACIEL,  -   ,  -   ,  -   ,"3,344",Inativo, sim, - , -, -,,,
GUARANY,"CHAPA GR LTQ  8,00 ASTM A 36",8,"1,500.00",2000,"1,000",CG DO LTQ,CHAPA,vanderlea@miguarany.com.br,VANDERLEA,3222-7666,, MACIEL,  -   ,  -   ,  -   ,"3,344",Inativo, sim, - , -, -,,,
GUARANY,"TIRA FF BOB 1,50 NBR6658 OL",1.5,225.00,,"1,000",TFF OL BOB,FITA,vanderlea@miguarany.com.br,VANDERLEA,3222-7666,, MACIEL,  -   ,  -   ,  -   ,"3,344",Inativo, sim, - , -, -,,,
HOFFMANN 1,,,,,,,,,,,, MACIEL,  -   ,  -   ,  -   ,"6,034",Inativo,, - , -, -,,,
IBP,"CHAPA FQ 3,00 NBR6658",3,"1,200.00",3000,"3,000",CFQ ,CHAPA,financeiro2@ibp.ind.br,,35374950,, MACIEL,  -   ,  -   ,  -   ,"3,765",Inativo, sim, - , -, -,,,
IBP,"CHAPA FQ 4,75 NBR6658",4.75,"1,200.00",3000,"4,000",CFQ ,CHAPA,financeiro2@ibp.ind.br,,35374950,, MACIEL,  -   ,  -   ,  -   ,"3,765",Inativo, sim, - , -, -,,,
IBP,"CHAPA GR LTQ  6,30 NBR8300",6.3,"1,200.00",3000,"4,000",CG DO LTQ,CHAPA,financeiro2@ibp.ind.br,,35374950,, MACIEL,  -   ,  -   ,  -   ,"3,765",Inativo, sim, - , -, -,,,
IBP,"CHAPA GR LTQ 12,50 SAE1010",12.5,"1,200.00",3000,"2,000",CG DO LTQ,CHAPA,financeiro2@ibp.ind.br,,35374950,, MACIEL,  -   ,  -   ,  -   ,"3,765",Inativo, sim, - , -, -,,,
IBP,"CHAPA GR LTQ 12,50 NBR6656 LNE 38",12.5,"1,200.00",3000,"1,000",CG DO LTQ,CHAPA,financeiro2@ibp.ind.br,,35374950,, MACIEL,  -   ,  -   ,  -   ,"3,765",Inativo, sim, - , -, -,,,
IBP,"CHAPA GR LTQ 12,50 NBR8300",12.5,"1,200.00",3000,"1,000",CG DO LTQ,CHAPA,financeiro2@ibp.ind.br,,35374950,, MACIEL,  -   ,  -   ,  -   ,"3,765",Inativo, sim, - , -, -,,,
IBP,"CHAPA GR LTQ 12,50 NBR8300",12.5,"1,500.00",6000,"1,000",CG DO LTQ,CHAPA,financeiro2@ibp.ind.br,,35374950,, MACIEL,  -   ,  -   ,  -   ,"3,765",Inativo, sim, - , -, -,,,
IBP,"CHAPA GR LTQ 16,00 ASTM A 36",16,"1,800.00",3000,"2,000",CG DO LTQ,CHAPA,financeiro2@ibp.ind.br,,35374950,, MACIEL,  -   ,  -   ,  -   ,"3,765",Inativo, sim, - , -, -,,,
IBRAL,"CHAPA FQ 2,25 NBR6658",2.25,"1,000.00",2770,0,CFQ ,CHAPA,compras@jarflex.com.br,,3229-3766/3224-4695,, MACIEL,  -   ,  -   ,  -   ,"3,661",Inativo, sim, - , -, -,,,
IBRAL,"CHAPA FQ 2,25 NBR6658",2.25,"1,200.00",2950,0,CFQ ,CHAPA,compras@jarflex.com.br,,3229-3766/3224-4695,, MACIEL,  -   ,  -   ,  -   ,"3,661",Inativo, sim, - , -, -,,,
IBRAL,"CHAPA FQ 4,25 SAE 1006 Mn 0,28 max",4.25,"1,000.00",3000,"30,000",CFQ ,CHAPA,compras@jarflex.com.br,,3229-3766/3224-4695,, MACIEL,  -   ,  -   ,  -   ,"3,661",Inativo, sim, - , -, -,,,
IBRAL,"CHAPA GR LTQ  6,30 NBR8300",6.3,"1,000.00",3000,"30,000",CG DO LTQ,CHAPA,compras@jarflex.com.br,,3229-3766/3224-4695,, MACIEL,  -   ,  -   ,  -   ,"3,661",Inativo, sim, - , -, -,,,
IBRAL,"CHAPA GR LTQ  8,00 NBR8300",8,"1,200.00",3000,"15,000",CG DO LTQ,CHAPA,compras@jarflex.com.br,,3229-3766/3224-4695,, MACIEL,  -   ,  -   ,  -   ,"3,661",Inativo, sim, - , -, -,,,
IBRAL,"CHAPA GR LCG  12,50 ASTM A 36",12.5,"2,000.00",6000,"2,000",CG DO LCG,CHAPA,compras@jarflex.com.br,,3229-3766/3224-4695,, MACIEL,  -   ,  -   ,  -   ,"3,661",Inativo, sim, - , -, -,,,
IBRAL,"CHAPA GR LCG  31,50 ASTM A 36",31.5,"2,000.00",6000,"2,000",CG DO LCG,CHAPA,compras@jarflex.com.br,,3229-3766/3224-4695,, MACIEL,  -   ,  -   ,  -   ,"3,661",Inativo, sim, - , -, -,,,
IECO DESENVO,"CHAPA FF 1,20 NBR6658 OL",1.2,"1,200.00",2000,"4,000",CFF OL ,CHAPA,compras@ieco.com.br,,3224-7900,, HAMILTON,  -   ,  -   ,  -   ,"5,655",Inativo, sim, - , -, -,,,
IECO DESENVO,"CHAPA FF 1,20 NBR6658 OL",1.5,"1,200.00",3000,"4,000",CFF OL ,CHAPA,compras@ieco.com.br,,3224-7900,, HAMILTON,  -   ,  -   ,  -   ,"5,655",Inativo, sim, - , -, -,,,
IECO DESENVO,"CHAPA FF 1,20 NBR6658 OL",1.9,"1,200.00",3000,"4,000",CFF OL ,CHAPA,compras@ieco.com.br,,3224-7900,, HAMILTON,  -   ,  -   ,  -   ,"5,655",Inativo, sim, - , -, -,,,
INCOMAQ,"TIRA FF BOB 1,20 NBR6658 OL",1.2,73.00,,500,TFF OL BOB,FITA,compras@incomaq.com.br,,3289-5900,, MACIEL,  -   ,  -   ,  -   ,"4,344",Inativo,, - , -, -,,,
INCOMAQ,"TIRA FF BOB 1,20 NBR6658 OL",1.2,80.00,,500,TFF OL BOB,FITA,compras@incomaq.com.br,,3289-5900,, MACIEL,  -   ,  -   ,  -   ,"4,344",Inativo,, - , -, -,,,
INCOMAQ,"TIRA FF BOB 1,20 NBR6658 OL",1.2,46.00,,500,TFF OL BOB,FITA,compras@incomaq.com.br,,3289-5900,, MACIEL,  -   ,  -   ,  -   ,"4,344",Inativo,, - , -, -,,,
INCOMAQ,"TIRA FF BOB 1,50 NBR6658 OL",1.5,74.50,,500,TFF OL BOB,FITA,compras@incomaq.com.br,,3289-5900,, MACIEL,  -   ,  -   ,  -   ,"4,344",Inativo,, - , -, -,,,
INCOMAQ,"TIRA FF BOB 1,50 NBR6658 OL",1.5,53.00,,500,TFF OL BOB,FITA,compras@incomaq.com.br,,3289-5900,, MACIEL,  -   ,  -   ,  -   ,"4,344",Inativo,, - , -, -,,,
INCOMAQ,"TIRA FF BOB 1,50 NBR6658 OL",1.5,78.80,,500,TFF OL BOB,FITA,compras@incomaq.com.br,,3289-5900,, MACIEL,  -   ,  -   ,  -   ,"4,344",Inativo,, - , -, -,,,
INCOMAQ,"TIRA FF BOB 1,50 NBR6658 OL",1.5,55.70,,500,TFF OL BOB,FITA,compras@incomaq.com.br,,3289-5900,, MACIEL,  -   ,  -   ,  -   ,"4,344",Inativo,, - , -, -,,,
INCOMAQ,"TIRA FF BOB 1,50 NBR6658 OL",1.5,42.50,,500,TFF OL BOB,FITA,compras@incomaq.com.br,,3289-5900,, MACIEL,  -   ,  -   ,  -   ,"4,344",Inativo,, - , -, -,,,
INCOMAQ,"TIRA FF BOB 1,90 NBR6658 OL",1.9,36.50,,500,TFF OL BOB,FITA,compras@incomaq.com.br,,3289-5900,, MACIEL,  -   ,  -   ,  -   ,"4,344",Inativo,, - , -, -,,,
